video_id,hole_id,airflow_rate,delta_T,pressure_Pa,material,session,source_dataset_key
temp_2025-10-27-9-48-49_23_35_12_,5,0.71526,12.0,12.0,gypsum,gypsum_10hole,gypsum_10holes_0903
temp_2025-10-27-11-19-52_23_35_12_,6,4.01428,12.0,12.0,gypsum,gypsum_10hole,gypsum_10holes_0903
temp_2025-10-27-15-18-47_23_35_12_,6,4.01428,12.0,12.0,gypsum,gypsum_10hole,gypsum_10holes_0903
temp_2025-10-27-16-35-42_23_35_12_,6,4.01428,12.0,12.0,gypsum,gypsum_10hole,gypsum_10holes_0903
temp_2025-10-27-9-48-49_23_35_12_,6,4.01428,12.0,12.0,gypsum,gypsum_10hole,gypsum_10holes_0903
temp_2025-10-27-11-19-52_23_35_12_,7,2.38685,12.0,12.0,gypsum,gypsum_10hole,gypsum_10holes_0903
temp_2025-10-27-15-18-47_23_35_12_,7,2.38685,12.0,12.0,gypsum,gypsum_10hole,gypsum_10holes_0903
temp_2025-10-27-16-35-42_23_35_12_,7,2.38685,12.0,12.0,gypsum,gypsum_10hole,gypsum_10holes_0903
temp_2025-10-27-9-48-49_23_35_12_,7,2.38685,12.0,12.0,gypsum,gypsum_10hole,gypsum_10holes_0903
temp_2025-10-27-11-19-52_23_35_12_,8,2.62623,12.0,12.0,gypsum,gypsum_10hole,gypsum_10holes_0903
temp_2025-10-27-15-18-47_23_35_12_,8,2.62623,12.0,12.0,gypsum,gypsum_10hole,gypsum_10holes_0903
temp_2025-10-27-16-35-42_23_35_12_,8,2.62623,12.0,12.0,gypsum,gypsum_10hole,gypsum_10holes_0903
temp_2025-10-27-9-48-49_23_35_12_,8,2.62623,12.0,12.0,gypsum,gypsum_10hole,gypsum_10holes_0903
temp_2025-10-27-11-19-52_23_35_12_,9,1.2257,12.0,12.0,gypsum,gypsum_10hole,gypsum_10holes_0903
temp_2025-10-27-15-18-47_23_35_12_,9,1.2257,12.0,12.0,gypsum,gypsum_10hole,gypsum_10holes_0903
temp_2025-10-27-16-35-42_23_35_12_,9,1.2257,12.0,12.0,gypsum,gypsum_10hole,gypsum_10holes_0903
temp_2025-10-27-9-48-49_23_35_12_,9,1.2257,12.0,12.0,gypsum,gypsum_10hole,gypsum_10holes_0903
temp_2025-10-30-12-29-29_23_29_6_,1,18.15816,6.0,15.0,gypsum,gypsum_10hole,gypsum_10holes_0903
temp_2025-10-30-13-44-49_23_29_6_,1,18.15816,6.0,15.0,gypsum,gypsum_10hole,gypsum_10holes_0903
temp_2025-10-31-10-12-18_23_29_6_,1,18.15816,6.0,15.0,gypsum,gypsum_10hole,gypsum_10holes_0903
temp_2025-10-31-12-23-40_23_29_6_,1,18.15816,6.0,15.0,gypsum,gypsum_10hole,gypsum_10holes_0903
temp_2025-10-30-12-29-29_23_29_6_,10,24.2645,6.0,15.0,gypsum,gypsum_10hole,gypsum_10holes_0903
temp_2025-10-30-13-44-49_23_29_6_,10,24.2645,6.0,15.0,gypsum,gypsum_10hole,gypsum_10holes_0903
temp_2025-10-31-10-12-18_23_29_6_,10,24.2645,6.0,15.0,gypsum,gypsum_10hole,gypsum_10holes_0903
temp_2025-10-31-12-23-40_23_29_6_,10,24.2645,6.0,15.0,gypsum,gypsum_10hole,gypsum_10holes_0903
temp_2025-10-30-12-29-29_23_29_6_,2,4.89544,6.0,15.0,gypsum,gypsum_10hole,gypsum_10holes_0903
temp_2025-10-30-13-44-49_23_29_6_,2,4.89544,6.0,15.0,gypsum,gypsum_10hole,gypsum_10holes_0903
temp_2025-10-31-10-12-18_23_29_6_,2,4.89544,6.0,15.0,gypsum,gypsum_10hole,gypsum_10holes_0903
temp_2025-10-31-12-23-40_23_29_6_,2,4.89544,6.0,15.0,gypsum,gypsum_10hole,gypsum_10holes_0903
temp_2025-10-30-12-29-29_23_29_6_,3,2.71724,6.0,15.0,gypsum,gypsum_10hole,gypsum_10holes_0903
temp_2025-10-30-13-44-49_23_29_6_,3,2.71724,6.0,15.0,gypsum,gypsum_10hole,gypsum_10holes_0903
temp_2025-10-31-10-12-18_23_29_6_,3,2.71724,6.0,15.0,gypsum,gypsum_10hole,gypsum_10holes_0903
temp_2025-10-31-12-23-40_23_29_6_,3,2.71724,6.0,15.0,gypsum,gypsum_10hole,gypsum_10holes_0903
temp_2025-10-30-12-29-29_23_29_6_,4,2.1462,6.0,15.0,gypsum,gypsum_10hole,gypsum_10holes_0903
temp_2025-10-30-13-44-49_23_29_6_,4,2.1462,6.0,15.0,gypsum,gypsum_10hole,gypsum_10holes_0903
temp_2025-10-31-10-12-18_23_29_6_,4,2.1462,6.0,15.0,gypsum,gypsum_10hole,gypsum_10holes_0903
temp_2025-10-31-12-23-40_23_29_6_,4,2.1462,6.0,15.0,gypsum,gypsum_10hole,gypsum_10holes_0903
temp_2025-10-30-12-29-29_23_29_6_,5,0.84892,6.0,15.0,gypsum,gypsum_10hole,gypsum_10holes_0903
temp_2025-10-30-13-44-49_23_29_6_,5,0.84892,6.0,15.0,gypsum,gypsum_10hole,gypsum_10holes_0903
temp_2025-10-31-10-12-18_23_29_6_,5,0.84892,6.0,15.0,gypsum,gypsum_10hole,gypsum_10holes_0903
temp_2025-10-31-12-23-40_23_29_6_,5,0.84892,6.0,15.0,gypsum,gypsum_10hole,gypsum_10holes_0903
temp_2025-10-30-12-29-29_23_29_6_,6,4.54031,6.0,15.0,gypsum,gypsum_10hole,gypsum_10holes_0903
temp_2025-10-30-13-44-49_23_29_6_,6,4.54031,6.0,15.0,gypsum,gypsum_10hole,gypsum_10holes_0903
temp_2025-10-31-10-12-18_23_29_6_,6,4.54031,6.0,15.0,gypsum,gypsum_10hole,gypsum_10holes_0903
temp_2025-10-31-12-23-40_23_29_6_,6,4.54031,6.0,15.0,gypsum,gypsum_10hole,gypsum_10holes_0903
temp_2025-10-30-12-29-29_23_29_6_,7,2.70781,6.0,15.0,gypsum,gypsum_10hole,gypsum_10holes_0903
temp_2025-10-30-13-44-49_23_29_6_,7,2.70781,6.0,15.0,gypsum,gypsum_10hole,gypsum_10holes_0903
temp_2025-10-31-10-12-18_23_29_6_,7,2.70781,6.0,15.0,gypsum,gypsum_10hole,gypsum_10holes_0903
temp_2025-10-31-12-23-40_23_29_6_,7,2.70781,6.0,15.0,gypsum,gypsum_10hole,gypsum_10holes_0903
temp_2025-10-30-12-29-29_23_29_6_,8,2.93952,6.0,15.0,gypsum,gypsum_10hole,gypsum_10holes_0903
temp_2025-10-30-13-44-49_23_29_6_,8,2.93952,6.0,15.0,gypsum,gypsum_10hole,gypsum_10holes_0903
temp_2025-10-31-10-12-18_23_29_6_,8,2.93952,6.0,15.0,gypsum,gypsum_10hole,gypsum_10holes_0903
temp_2025-10-31-12-23-40_23_29_6_,8,2.93952,6.0,15.0,gypsum,gypsum_10hole,gypsum_10holes_0903
temp_2025-10-30-12-29-29_23_29_6_,9,1.41756,6.0,15.0,gypsum,gypsum_10hole,gypsum_10holes_0903
temp_2025-10-30-13-44-49_23_29_6_,9,1.41756,6.0,15.0,gypsum,gypsum_10hole,gypsum_10holes_0903
temp_2025-10-31-10-12-18_23_29_6_,9,1.41756,6.0,15.0,gypsum,gypsum_10hole,gypsum_10holes_0903
temp_2025-10-31-12-23-40_23_29_6_,9,1.41756,6.0,15.0,gypsum,gypsum_10hole,gypsum_10holes_0903
temp_2025-10-30-12-25-20_23_31_8_,1,18.15816,8.0,15.0,gypsum,gypsum_10hole,gypsum_10holes_0903
temp_2025-10-30-13-40-22_23_31_8_,1,18.15816,8.0,15.0,gypsum,gypsum_10hole,gypsum_10holes_0903
temp_2025-10-31-10-8-22_23_31_8_,1,18.15816,8.0,15.0,gypsum,gypsum_10hole,gypsum_10holes_0903
temp_2025-10-31-12-19-46_23_31_8_,1,18.15816,8.0,15.0,gypsum,gypsum_10hole,gypsum_10holes_0903
temp_2025-10-30-12-25-20_23_31_8_,10,24.2645,8.0,15.0,gypsum,gypsum_10hole,gypsum_10holes_0903
temp_2025-10-30-13-40-22_23_31_8_,10,24.2645,8.0,15.0,gypsum,gypsum_10hole,gypsum_10holes_0903
temp_2025-10-31-10-8-22_23_31_8_,10,24.2645,8.0,15.0,gypsum,gypsum_10hole,gypsum_10holes_0903
temp_2025-10-31-12-19-46_23_31_8_,10,24.2645,8.0,15.0,gypsum,gypsum_10hole,gypsum_10holes_0903
temp_2025-10-30-12-25-20_23_31_8_,2,4.89544,8.0,15.0,gypsum,gypsum_10hole,gypsum_10holes_0903
temp_2025-10-30-13-40-22_23_31_8_,2,4.89544,8.0,15.0,gypsum,gypsum_10hole,gypsum_10holes_0903
temp_2025-10-31-10-8-22_23_31_8_,2,4.89544,8.0,15.0,gypsum,gypsum_10hole,gypsum_10holes_0903
temp_2025-10-31-12-19-46_23_31_8_,2,4.89544,8.0,15.0,gypsum,gypsum_10hole,gypsum_10holes_0903
temp_2025-10-30-12-25-20_23_31_8_,3,2.71724,8.0,15.0,gypsum,gypsum_10hole,gypsum_10holes_0903
temp_2025-10-30-13-40-22_23_31_8_,3,2.71724,8.0,15.0,gypsum,gypsum_10hole,gypsum_10holes_0903
temp_2025-10-31-10-8-22_23_31_8_,3,2.71724,8.0,15.0,gypsum,gypsum_10hole,gypsum_10holes_0903
temp_2025-10-31-12-19-46_23_31_8_,3,2.71724,8.0,15.0,gypsum,gypsum_10hole,gypsum_10holes_0903
temp_2025-10-30-12-25-20_23_31_8_,4,2.1462,8.0,15.0,gypsum,gypsum_10hole,gypsum_10holes_0903
temp_2025-10-30-13-40-22_23_31_8_,4,2.1462,8.0,15.0,gypsum,gypsum_10hole,gypsum_10holes_0903
temp_2025-10-31-10-8-22_23_31_8_,4,2.1462,8.0,15.0,gypsum,gypsum_10hole,gypsum_10holes_0903
temp_2025-10-31-12-19-46_23_31_8_,4,2.1462,8.0,15.0,gypsum,gypsum_10hole,gypsum_10holes_0903
temp_2025-10-30-12-25-20_23_31_8_,5,0.84892,8.0,15.0,gypsum,gypsum_10hole,gypsum_10holes_0903
temp_2025-10-30-13-40-22_23_31_8_,5,0.84892,8.0,15.0,gypsum,gypsum_10hole,gypsum_10holes_0903
temp_2025-10-31-10-8-22_23_31_8_,5,0.84892,8.0,15.0,gypsum,gypsum_10hole,gypsum_10holes_0903
temp_2025-10-31-12-19-46_23_31_8_,5,0.84892,8.0,15.0,gypsum,gypsum_10hole,gypsum_10holes_0903
temp_2025-10-30-12-25-20_23_31_8_,6,4.54031,8.0,15.0,gypsum,gypsum_10hole,gypsum_10holes_0903
temp_2025-10-30-13-40-22_23_31_8_,6,4.54031,8.0,15.0,gypsum,gypsum_10hole,gypsum_10holes_0903
temp_2025-10-31-10-8-22_23_31_8_,6,4.54031,8.0,15.0,gypsum,gypsum_10hole,gypsum_10holes_0903
temp_2025-10-31-12-19-46_23_31_8_,6,4.54031,8.0,15.0,gypsum,gypsum_10hole,gypsum_10holes_0903
temp_2025-10-30-12-25-20_23_31_8_,7,2.70781,8.0,15.0,gypsum,gypsum_10hole,gypsum_10holes_0903
temp_2025-10-30-13-40-22_23_31_8_,7,2.70781,8.0,15.0,gypsum,gypsum_10hole,gypsum_10holes_0903
temp_2025-10-31-10-8-22_23_31_8_,7,2.70781,8.0,15.0,gypsum,gypsum_10hole,gypsum_10holes_0903
temp_2025-10-31-12-19-46_23_31_8_,7,2.70781,8.0,15.0,gypsum,gypsum_10hole,gypsum_10holes_0903
temp_2025-10-30-12-25-20_23_31_8_,8,2.93952,8.0,15.0,gypsum,gypsum_10hole,gypsum_10holes_0903
temp_2025-10-30-13-40-22_23_31_8_,8,2.93952,8.0,15.0,gypsum,gypsum_10hole,gypsum_10holes_0903
temp_2025-10-31-10-8-22_23_31_8_,8,2.93952,8.0,15.0,gypsum,gypsum_10hole,gypsum_10holes_0903
temp_2025-10-31-12-19-46_23_31_8_,8,2.93952,8.0,15.0,gypsum,gypsum_10hole,gypsum_10holes_0903
temp_2025-10-30-12-25-20_23_31_8_,9,1.41756,8.0,15.0,gypsum,gypsum_10hole,gypsum_10holes_0903
temp_2025-10-30-13-40-22_23_31_8_,9,1.41756,8.0,15.0,gypsum,gypsum_10hole,gypsum_10holes_0903
temp_2025-10-31-10-8-22_23_31_8_,9,1.41756,8.0,15.0,gypsum,gypsum_10hole,gypsum_10holes_0903
temp_2025-10-31-12-19-46_23_31_8_,9,1.41756,8.0,15.0,gypsum,gypsum_10hole,gypsum_10holes_0903
temp_2025-10-30-12-23-16_23_33_10_,1,18.15816,10.0,15.0,gypsum,gypsum_10hole,gypsum_10holes_0903
temp_2025-10-30-13-38-23_23_33_10_,1,18.15816,10.0,15.0,gypsum,gypsum_10hole,gypsum_10holes_0903
temp_2025-10-31-10-6-21_23_33_10_,1,18.15816,10.0,15.0,gypsum,gypsum_10hole,gypsum_10holes_0903
temp_2025-10-31-12-17-59_23_33_10_,1,18.15816,10.0,15.0,gypsum,gypsum_10hole,gypsum_10holes_0903
temp_2025-10-30-12-23-16_23_33_10_,10,24.2645,10.0,15.0,gypsum,gypsum_10hole,gypsum_10holes_0903
temp_2025-10-30-13-38-23_23_33_10_,10,24.2645,10.0,15.0,gypsum,gypsum_10hole,gypsum_10holes_0903
temp_2025-10-31-10-6-21_23_33_10_,10,24.2645,10.0,15.0,gypsum,gypsum_10hole,gypsum_10holes_0903
temp_2025-10-31-12-17-59_23_33_10_,10,24.2645,10.0,15.0,gypsum,gypsum_10hole,gypsum_10holes_0903
temp_2025-10-30-12-23-16_23_33_10_,2,4.89544,10.0,15.0,gypsum,gypsum_10hole,gypsum_10holes_0903
temp_2025-10-30-13-38-23_23_33_10_,2,4.89544,10.0,15.0,gypsum,gypsum_10hole,gypsum_10holes_0903
temp_2025-10-31-10-6-21_23_33_10_,2,4.89544,10.0,15.0,gypsum,gypsum_10hole,gypsum_10holes_0903
temp_2025-10-31-12-17-59_23_33_10_,2,4.89544,10.0,15.0,gypsum,gypsum_10hole,gypsum_10holes_0903
temp_2025-10-30-12-23-16_23_33_10_,3,2.71724,10.0,15.0,gypsum,gypsum_10hole,gypsum_10holes_0903
temp_2025-10-30-13-38-23_23_33_10_,3,2.71724,10.0,15.0,gypsum,gypsum_10hole,gypsum_10holes_0903
temp_2025-10-31-10-6-21_23_33_10_,3,2.71724,10.0,15.0,gypsum,gypsum_10hole,gypsum_10holes_0903
temp_2025-10-31-12-17-59_23_33_10_,3,2.71724,10.0,15.0,gypsum,gypsum_10hole,gypsum_10holes_0903
temp_2025-10-30-12-23-16_23_33_10_,4,2.1462,10.0,15.0,gypsum,gypsum_10hole,gypsum_10holes_0903
temp_2025-10-30-13-38-23_23_33_10_,4,2.1462,10.0,15.0,gypsum,gypsum_10hole,gypsum_10holes_0903
temp_2025-10-31-10-6-21_23_33_10_,4,2.1462,10.0,15.0,gypsum,gypsum_10hole,gypsum_10holes_0903
temp_2025-10-31-12-17-59_23_33_10_,4,2.1462,10.0,15.0,gypsum,gypsum_10hole,gypsum_10holes_0903
temp_2025-10-30-12-23-16_23_33_10_,5,0.84892,10.0,15.0,gypsum,gypsum_10hole,gypsum_10holes_0903
temp_2025-10-30-13-38-23_23_33_10_,5,0.84892,10.0,15.0,gypsum,gypsum_10hole,gypsum_10holes_0903
temp_2025-10-31-10-6-21_23_33_10_,5,0.84892,10.0,15.0,gypsum,gypsum_10hole,gypsum_10holes_0903
temp_2025-10-31-12-17-59_23_33_10_,5,0.84892,10.0,15.0,gypsum,gypsum_10hole,gypsum_10holes_0903
temp_2025-10-30-12-23-16_23_33_10_,6,4.54031,10.0,15.0,gypsum,gypsum_10hole,gypsum_10holes_0903
temp_2025-10-30-13-38-23_23_33_10_,6,4.54031,10.0,15.0,gypsum,gypsum_10hole,gypsum_10holes_0903
temp_2025-10-31-10-6-21_23_33_10_,6,4.54031,10.0,15.0,gypsum,gypsum_10hole,gypsum_10holes_0903
temp_2025-10-31-12-17-59_23_33_10_,6,4.54031,10.0,15.0,gypsum,gypsum_10hole,gypsum_10holes_0903
temp_2025-10-30-12-23-16_23_33_10_,7,2.70781,10.0,15.0,gypsum,gypsum_10hole,gypsum_10holes_0903
temp_2025-10-30-13-38-23_23_33_10_,7,2.70781,10.0,15.0,gypsum,gypsum_10hole,gypsum_10holes_0903
temp_2025-10-31-10-6-21_23_33_10_,7,2.70781,10.0,15.0,gypsum,gypsum_10hole,gypsum_10holes_0903
temp_2025-10-31-12-17-59_23_33_10_,7,2.70781,10.0,15.0,gypsum,gypsum_10hole,gypsum_10holes_0903
temp_2025-10-30-12-23-16_23_33_10_,8,2.93952,10.0,15.0,gypsum,gypsum_10hole,gypsum_10holes_0903
temp_2025-10-30-13-38-23_23_33_10_,8,2.93952,10.0,15.0,gypsum,gypsum_10hole,gypsum_10holes_0903
temp_2025-10-31-10-6-21_23_33_10_,8,2.93952,10.0,15.0,gypsum,gypsum_10hole,gypsum_10holes_0903
temp_2025-10-31-12-17-59_23_33_10_,8,2.93952,10.0,15.0,gypsum,gypsum_10hole,gypsum_10holes_0903
temp_2025-10-30-12-23-16_23_33_10_,9,1.41756,10.0,15.0,gypsum,gypsum_10hole,gypsum_10holes_0903
temp_2025-10-30-13-38-23_23_33_10_,9,1.41756,10.0,15.0,gypsum,gypsum_10hole,gypsum_10holes_0903
temp_2025-10-31-10-6-21_23_33_10_,9,1.41756,10.0,15.0,gypsum,gypsum_10hole,gypsum_10holes_0903
temp_2025-10-31-12-17-59_23_33_10_,9,1.41756,10.0,15.0,gypsum,gypsum_10hole,gypsum_10holes_0903
temp_2025-10-30-12-22-35_23_35_12_,1,18.15816,12.0,15.0,gypsum,gypsum_10hole,gypsum_10holes_0903
temp_2025-10-30-13-37-20_23_35_12_,1,18.15816,12.0,15.0,gypsum,gypsum_10hole,gypsum_10holes_0903
temp_2025-10-31-10-5-38_23_35_12_,1,18.15816,12.0,15.0,gypsum,gypsum_10hole,gypsum_10holes_0903
temp_2025-10-31-12-17-8_23_35_12_,1,18.15816,12.0,15.0,gypsum,gypsum_10hole,gypsum_10holes_0903
temp_2025-10-30-12-22-35_23_35_12_,10,24.2645,12.0,15.0,gypsum,gypsum_10hole,gypsum_10holes_0903
temp_2025-10-30-13-37-20_23_35_12_,10,24.2645,12.0,15.0,gypsum,gypsum_10hole,gypsum_10holes_0903
temp_2025-10-31-10-5-38_23_35_12_,10,24.2645,12.0,15.0,gypsum,gypsum_10hole,gypsum_10holes_0903
temp_2025-10-31-12-17-8_23_35_12_,10,24.2645,12.0,15.0,gypsum,gypsum_10hole,gypsum_10holes_0903
temp_2025-10-30-12-22-35_23_35_12_,2,4.89544,12.0,15.0,gypsum,gypsum_10hole,gypsum_10holes_0903
temp_2025-10-30-13-37-20_23_35_12_,2,4.89544,12.0,15.0,gypsum,gypsum_10hole,gypsum_10holes_0903
temp_2025-10-31-10-5-38_23_35_12_,2,4.89544,12.0,15.0,gypsum,gypsum_10hole,gypsum_10holes_0903
temp_2025-10-31-12-17-8_23_35_12_,2,4.89544,12.0,15.0,gypsum,gypsum_10hole,gypsum_10holes_0903
temp_2025-10-30-12-22-35_23_35_12_,3,2.71724,12.0,15.0,gypsum,gypsum_10hole,gypsum_10holes_0903
temp_2025-10-30-13-37-20_23_35_12_,3,2.71724,12.0,15.0,gypsum,gypsum_10hole,gypsum_10holes_0903
temp_2025-10-31-10-5-38_23_35_12_,3,2.71724,12.0,15.0,gypsum,gypsum_10hole,gypsum_10holes_0903
temp_2025-10-31-12-17-8_23_35_12_,3,2.71724,12.0,15.0,gypsum,gypsum_10hole,gypsum_10holes_0903
temp_2025-10-30-12-22-35_23_35_12_,4,2.1462,12.0,15.0,gypsum,gypsum_10hole,gypsum_10holes_0903
temp_2025-10-30-13-37-20_23_35_12_,4,2.1462,12.0,15.0,gypsum,gypsum_10hole,gypsum_10holes_0903
temp_2025-10-31-10-5-38_23_35_12_,4,2.1462,12.0,15.0,gypsum,gypsum_10hole,gypsum_10holes_0903
temp_2025-10-31-12-17-8_23_35_12_,4,2.1462,12.0,15.0,gypsum,gypsum_10hole,gypsum_10holes_0903
temp_2025-10-30-12-22-35_23_35_12_,5,0.84892,12.0,15.0,gypsum,gypsum_10hole,gypsum_10holes_0903
temp_2025-10-30-13-37-20_23_35_12_,5,0.84892,12.0,15.0,gypsum,gypsum_10hole,gypsum_10holes_0903
temp_2025-10-31-10-5-38_23_35_12_,5,0.84892,12.0,15.0,gypsum,gypsum_10hole,gypsum_10holes_0903
temp_2025-10-31-12-17-8_23_35_12_,5,0.84892,12.0,15.0,gypsum,gypsum_10hole,gypsum_10holes_0903
temp_2025-10-30-12-22-35_23_35_12_,6,4.54031,12.0,15.0,gypsum,gypsum_10hole,gypsum_10holes_0903
temp_2025-10-30-13-37-20_23_35_12_,6,4.54031,12.0,15.0,gypsum,gypsum_10hole,gypsum_10holes_0903
temp_2025-10-31-10-5-38_23_35_12_,6,4.54031,12.0,15.0,gypsum,gypsum_10hole,gypsum_10holes_0903
temp_2025-10-31-12-17-8_23_35_12_,6,4.54031,12.0,15.0,gypsum,gypsum_10hole,gypsum_10holes_0903
temp_2025-10-30-12-22-35_23_35_12_,7,2.70781,12.0,15.0,gypsum,gypsum_10hole,gypsum_10holes_0903
temp_2025-10-30-13-37-20_23_35_12_,7,2.70781,12.0,15.0,gypsum,gypsum_10hole,gypsum_10holes_0903
temp_2025-10-31-10-5-38_23_35_12_,7,2.70781,12.0,15.0,gypsum,gypsum_10hole,gypsum_10holes_0903
temp_2025-10-31-12-17-8_23_35_12_,7,2.70781,12.0,15.0,gypsum,gypsum_10hole,gypsum_10holes_0903
temp_2025-10-30-12-22-35_23_35_12_,8,2.93952,12.0,15.0,gypsum,gypsum_10hole,gypsum_10holes_0903
temp_2025-10-30-13-37-20_23_35_12_,8,2.93952,12.0,15.0,gypsum,gypsum_10hole,gypsum_10holes_0903
temp_2025-10-31-10-5-38_23_35_12_,8,2.93952,12.0,15.0,gypsum,gypsum_10hole,gypsum_10holes_0903
temp_2025-10-31-12-17-8_23_35_12_,8,2.93952,12.0,15.0,gypsum,gypsum_10hole,gypsum_10holes_0903
temp_2025-10-30-12-22-35_23_35_12_,9,1.41756,12.0,15.0,gypsum,gypsum_10hole,gypsum_10holes_0903
temp_2025-10-30-13-37-20_23_35_12_,9,1.41756,12.0,15.0,gypsum,gypsum_10hole,gypsum_10holes_0903
temp_2025-10-31-10-5-38_23_35_12_,9,1.41756,12.0,15.0,gypsum,gypsum_10hole,gypsum_10holes_0903
temp_2025-10-31-12-17-8_23_35_12_,9,1.41756,12.0,15.0,gypsum,gypsum_10hole,gypsum_10holes_0903
T1.6V_2025-07-28-18-04-15_20_26_6_,1,0.38087,6.0,2.2,gypsum,gypsum_new,gypsum_0725
T1.6V_2025-07-28-17-46-40_20_30_10_,1,0.38087,10.0,2.2,gypsum,gypsum_new,gypsum_0725
T1.6V_2025-08-01-18-32-31_20_28_12_,1,0.38087,12.0,2.2,gypsum,gypsum_new,gypsum_0729
T1.6V_2025-08-01-18-20-58_20_32_12_,1,0.38087,12.0,2.2,gypsum,gypsum_new,gypsum_0729
T1.6V_2025-07-28-17-36-55_20_34_14_,1,0.38087,14.0,2.2,gypsum,gypsum_new,gypsum_0725
T1.4V_2025-07-17-17-36-27_22_26_4_,1,0.41474,4.0,2.5,gypsum,gypsum_new,gypsum_0716
T1.4V_2025-07-17-17-08-40_22_30_8_,1,0.41474,8.0,2.5,gypsum,gypsum_new,gypsum_0716
T1.4V_2025-08-01-18-56-23_20_28_8_,1,0.41474,8.0,2.5,gypsum,gypsum_new,gypsum_0729
T1.4V_2025-07-17-16-56-31_22_34_12_,1,0.41474,12.0,2.5,gypsum,gypsum_new,gypsum_0716
T1.4V_2025-08-01-18-45-09_20_32_12_,1,0.41474,12.0,2.5,gypsum,gypsum_new,gypsum_0729
T1.8V_2025-07-25-17-05-54_20_26_6_,1,0.49703,6.0,3.3,gypsum,gypsum_new,gypsum_0725
T1.8V_2025-08-01-18-10-03_20_28_8_,1,0.49703,8.0,3.3,gypsum,gypsum_new,gypsum_0729
T1.8V_2025-07-25-16-47-16_20_30_10_,1,0.49703,10.0,3.3,gypsum,gypsum_new,gypsum_0725
T1.8V_2025-08-01-17-59-10_20_32_12_,1,0.49703,12.0,3.3,gypsum,gypsum_new,gypsum_0729
T1.8V_2025-07-25-16-37-05_20_34_14_,1,0.49703,14.0,3.3,gypsum,gypsum_new,gypsum_0725
T2.0V_2025-07-28-17-12-33_20_26_6_,1,0.60481,6.0,4.5,gypsum,gypsum_new,gypsum_0725
T2.0V_2025-07-17-18-13-32_22_30_8_,1,0.60481,8.0,4.5,gypsum,gypsum_new,gypsum_0716
T2.0V_2025-08-01-17-46-36_20_28_8_,1,0.60481,8.0,4.5,gypsum,gypsum_new,gypsum_0729
T2.0V_2025-07-28-16-55-19_20_30_10_,1,0.60481,10.0,4.5,gypsum,gypsum_new,gypsum_0725
T2.0V_2025-07-17-18-00-56_22_34_12_,1,0.60481,12.0,4.5,gypsum,gypsum_new,gypsum_0716
T2.0V_2025-08-01-17-36-02_20_32_12_,1,0.60481,12.0,4.5,gypsum,gypsum_new,gypsum_0729
T2.0V_2025-07-28-16-46-09_20_34_14_,1,0.60481,14.0,4.5,gypsum,gypsum_new,gypsum_0725
T2.2V_2025-07-25-17-49-55_20_26_6_,1,0.76483,6.0,6.6,gypsum,gypsum_new,gypsum_0725
T2.2V_2025-07-29-18-04-49_20_28_8_,1,0.76483,8.0,6.6,gypsum,gypsum_new,gypsum_0729
T2.2V_2025-07-25-17-32-43_20_30_10_,1,0.76483,10.0,6.6,gypsum,gypsum_new,gypsum_0725
T2.2V_2025-07-29-17-53-01_20_32_12_,1,0.76483,12.0,6.6,gypsum,gypsum_new,gypsum_0729
T2.2V_2025-07-25-17-23-25_20_34_14_,1,0.76483,14.0,6.6,gypsum,gypsum_new,gypsum_0725
T2.4V_2025-07-17-19-34-26_22_26_4_,1,0.9497,4.0,9.5,gypsum,gypsum_new,gypsum_0716
T2.4V_2025-07-17-19-09-10_22_30_8_,1,0.9497,8.0,9.5,gypsum,gypsum_new,gypsum_0716
T2.4V_2025-07-29-17-39-52_20_28_8_,1,0.9497,8.0,9.5,gypsum,gypsum_new,gypsum_0729
T2.4V_2025-07-17-18-57-25_22_34_12_,1,0.9497,12.0,9.5,gypsum,gypsum_new,gypsum_0716
T2.4V_2025-07-29-17-27-52_20_32_12_,1,0.9497,12.0,9.5,gypsum,gypsum_new,gypsum_0729
T2.6V_2025-07-25-18-32-38_20_26_6_,1,1.06148,6.0,11.5,gypsum,gypsum_new,gypsum_0725
T2.6V_2025-07-29-17-14-55_20_28_8_,1,1.06148,8.0,11.5,gypsum,gypsum_new,gypsum_0729
T2.6V_2025-07-25-18-16-07_20_30_10_,1,1.06148,10.0,11.5,gypsum,gypsum_new,gypsum_0725
T2.6V_2025-07-29-17-02-30_20_32_12_,1,1.06148,12.0,11.5,gypsum,gypsum_new,gypsum_0729
T2.6V_2025-07-25-18-06-58_20_34_14_,1,1.06148,14.0,11.5,gypsum,gypsum_new,gypsum_0725
T2.8V_2025-07-25-19-31-52_20_26_6_,1,1.13921,6.0,13.0,gypsum,gypsum_new,gypsum_0725
T2.8V_2025-07-29-16-50-05_20_28_8_,1,1.13921,8.0,13.0,gypsum,gypsum_new,gypsum_0729
T2.8V_2025-07-25-19-15-29_20_30_10_,1,1.13921,10.0,13.0,gypsum,gypsum_new,gypsum_0725
T2.8V_2025-07-29-16-36-48_20_32_12_,1,1.13921,12.0,13.0,gypsum,gypsum_new,gypsum_0729
T2.8V_2025-07-25-19-06-06_20_34_14_,1,1.13921,14.0,13.0,gypsum,gypsum_new,gypsum_0725
T3.0V_2025-07-28-16-17-19_20_26_6_,1,1.28246,6.0,16.0,gypsum,gypsum_new,gypsum_0725
